kmer_1,hash_1,kmer_2,hash_2,Sample
54,13535855484383323659,85,10245974253953585488,48
55,4956033200343886900,82,8222496914492238235,48
56,11092237359337565815,85,10245974253953585488,48
57,2487047427836420659,84,2504886575171454417,48
58,16082759775272453169,83,15996431732386892104,48
59,8990840891807190690,84,2504886575171454417,48

0,635055839235123522,35,812378981278342268,49
1,15274739166055125098,37,15426448518426638282,49
2,650542913926490497,35,812378981278342268,49
3,17612849257487931296,31,17802109726686415922,49
4,8971476658178735716,29,8222856394063789366,49
5,7586126590171738957,53,7294751520220362272,49
6,1463831717752368295,54,271517064683805174,49
7,18063753700374395712,40,18348898495749231155,49
8,2885755006141028139,50,3429836681113413873,49
9,17098916704665362955,47,17022787099071690369,49
10,15625554234551397474,55,15744290102002996734,49
11,6675065160199556195,43,5912413631981198694,49
12,12658274021871606503,56,11747820435788963397,49
13,14086391877043766893,55,15744290102002996734,49
14,7046075891210855746,59,7003943942213955660,49
15,8734612985781420986,59,7003943942213955660,49
16,2777793394845943064,48,2661145414526816325,49
17,4351684971979800191,58,3987969331340317976,49
18,18198514436622255282,46,18276560935193909890,49
19,4474306339630457050,58,3987969331340317976,49
20,16278353409787711182,47,17022787099071690369,49
21,10160287272495005277,62,10066185455642424552,49
22,11638090610773318083,56,11747820435788963397,49
23,10916275414612293506,70,11432244772575784993,49
24,8296138778282570274,66,8697175278130152231,49
25,8421091100393851355,66,8697175278130152231,49
26,3323517825363710866,68,3352394532186945390,49
27,13537623809636826381,56,11747820435788963397,49
28,3157038969270366679,68,3352394532186945390,49
29,8222856394063789366,75,8897687496127991081,49
30,13002421621417157566,56,11747820435788963397,49
31,17802109726686415922,64,17532630857243466041,49
32,7223755323311781227,59,7003943942213955660,49
33,4746680000340636527,65,5144668810017832022,49
34,13133646504471315682,70,11432244772575784993,49
35,812378981278342268,71,233470868185738703,49
36,13871690777430119428,79,13841618960970973415,49
37,15426448518426638282,78,15287360193156879433,49
38,9858759871242847868,83,9532465656529978432,49
39,9976814378951690063,83,9532465656529978432,49
40,18348898495749231155,67,18114481011920111736,49
41,13351488337115855464,70,11432244772575784993,49
42,16512429668779862270,84,17240670795183480587,49
43,5912413631981198694,85,5296117808593658448,49
44,5202910507902334385,85,5296117808593658448,49
45,9613605920729111149,83,9532465656529978432,49
46,18276560935193909890,76,17949871519213284179,49
47,17022787099071690369,84,17240670795183480587,49
48,2661145414526816325,82,3881995263092411851,49
49,5699515420726037303,85,5296117808593658448,49
50,3429836681113413873,81,4493919056480648072,49
51,4699125546511502855,85,5296117808593658448,49
52,5165717383349860810,85,5296117808593658448,49
53,7294751520220362272,80,7773937043202938522,49
54,271517064683805174,82,3881995263092411851,49
55,15744290102002996734,84,17240670795183480587,49
56,11747820435788963397,83,9532465656529978432,49
57,17281736460944241953,84,17240670795183480587,49
58,3987969331340317976,85,5296117808593658448,49
59,7003943942213955660,85,5296117808593658448,49

0,16599146475720846786,26,17841842545732922284,50
1,11408273317286446281,44,10026110699831846959,50
2,6096553096318029704,28,5905897473005059532,50
3,12499369569912519751,36,11675909621451864880,50
4,5477066209758588095,35,4812205276694738528,50
5,4415003857994530904,47,4266873080866932759,50
6,3028252869434043446,49,2965052167817424015,50
7,12712209002745330176,50,13692480706340482118,50
8,914391462607105020,40,447883578714739962,50
9,8427835406058903,55,94713194660204517,50
10,13221126809452973096,50,13692480706340482118,50
11,13317323769786259205,39,13756407868414863391,50
12,8524035397513418676,38,8319389472743813454,50
13,13348663089269928560,50,13692480706340482118,50
14,5169665398051450748,41,4827429471581329402,50
15,11362998013248978077,54,11395318431842648296,50
16,17827295343407709840,66,18320278486121155898,50
17,9375391129965697274,44,10026110699831846959,50
18,13572011023631116394,50,13692480706340482118,50
19,9465199094043126190,44,10026110699831846959,50
20,14365186016045749392,52,14210967250723976315,50
21,9689542359143380796,56,10869798096935749309,50
22,14408506351197900558,52,14210967250723976315,50
23,8735512307822676949,72,7157739039082039191,50
24,16495324420509487710,59,16584359388406848409,50
25,2009441140846075936,57,2267142783678692491,50
26,17841842545732922284,75,17583166783073969426,50
27,13195584423742621815,63,12408856995063057469,50
28,5905897473005059532,61,5855901610228301194,50
29,4417752586638313546,77,4116708393735017507,50
30,80563030177925250,55,94713194660204517,50
31,3251750722488087616,77,4116708393735017507,50
32,14800985370085060104,82,16024501813008392237,50
33,8459228110523346535,81,8281351914929997724,50
34,11712842404741329000,70,12243178005693289882,50
35,4812205276694738528,61,5855901610228301194,50
36,11675909621451864880,70,12243178005693289882,50
37,15989109335408396790,85,15938032065903634259,50
38,8319389472743813454,81,8281351914929997724,50
39,13756407868414863391,70,12243178005693289882,50
40,447883578714739962,65,1126705126525698718,50
41,4827429471581329402,74,6349795912405000770,50
42,7827260169717270586,78,7563629171872123689,50
43,14456937418777701855,84,15642466988081263432,50
44,10026110699831846959,76,10539268263361589127,50
45,2099479223495055680,79,971489754430807087,50
46,3957920780571138995,80,3675492888624624194,50
47,4266873080866932759,77,4116708393735017507,50
48,14948980758628479658,82,16024501813008392237,50
49,2965052167817424015,77,4116708393735017507,50
50,13692480706340482118,76,10539268263361589127,50
51,17212776433528311645,83,16977195314573740735,50
52,14210967250723976315,85,15938032065903634259,50
53,7361166636120255651,78,7563629171872123689,50
54,11395318431842648296,82,16024501813008392237,50
55,94713194660204517,80,3675492888624624194,50
56,10869798096935749309,82,16024501813008392237,50
57,2267142783678692491,82,16024501813008392237,50
58,6546877071770729417,84,15642466988081263432,50
59,16584359388406848409,85,15938032065903634259,50

0,2665431409966552319,35,3144671580803884754,51
1,2552779854067606435,35,3144671580803884754,51
2,11778983796221551441,29,12124573032516394126,51
3,13389532114793671764,29,12124573032516394126,51
4,12121001361687395841,38,12120109830777944286,51
5,14330512685511075278,36,14357160029556397579,51
6,11757595587200723299,38,12120109830777944286,51
7,4698220138302010197,46,4982975993329282293,51
8,201724872039969345,54,255403658947702877,51
9,10701227827579836988,44,10748957060870576948,51
10,14871581285698051972,43,14719361365476279024,51
11,9476042696832291667,53,9622155311303742253,51
12,10640797417144345086,44,10748957060870576948,51
13,9082997467760898553,62,7992993291086118050,51
14,9596950902395994774,53,9622155311303742253,51
15,16541339885804033092,59,17519750495125191834,51
16,8055025326048447531,62,7992993291086118050,51
17,12723507542737821671,61,13473042429453607596,51
18,14000512744740112986,65,14441972308180614907,51
19,17502136514772662139,59,17519750495125191834,51
20,378008535969925740,63,471943712712416414,51
21,7553400048970650183,62,7992993291086118050,51
22,6838831670787356967,56,6765533591956661546,51
23,15972638774098732707,55,16013774193682576604,51
24,5730100903439539848,52,5524749656247636769,51
25,3501966272018949910,51,1674685081100610988,51
26,8210367677746702818,72,9095634871166720847,51
27,3656649820104217687,71,1789125128588883988,51
28,4700787203235796274,77,5325047650350864324,51
29,12124573032516394126,69,11940179166343264992,51
30,1932330344165116580,71,1789125128588883988,51
31,18211975022215196270,59,17519750495125191834,51
32,8237360577961863757,72,9095634871166720847,51
33,10157817933314420185,81,9281724776283579010,51
34,3737816734396183472,80,2320455249108989026,51
35,3144671580803884754,80,2320455249108989026,51
36,14357160029556397579,70,13911655694998632431,51
37,17618629939343537809,67,16208263546798719779,51
38,12120109830777944286,69,11940179166343264992,51
39,18382275371353605019,68,17205161646668281998,51
40,7349092635871688466,79,7036608197379767520,51
41,14453161196368886134,70,13911655694998632431,51
42,10348000089838502041,81,9281724776283579010,51
43,14719361365476279024,70,13911655694998632431,51
44,10748957060870576948,78,11016538219221235549,51
45,1251749175974356825,84,1169369792021796301,51
46,4982975993329282293,77,5325047650350864324,51
47,7461825380088216540,79,7036608197379767520,51
48,18297977858160781701,74,17216040354646818320,51
49,9967592329532921759,81,9281724776283579010,51
50,11300472879717289531,78,11016538219221235549,51
51,1674685081100610988,84,1169369792021796301,51
52,5524749656247636769,77,5325047650350864324,51
53,9622155311303742253,81,9281724776283579010,51
54,255403658947702877,82,233564790558925274,51
55,16013774193682576604,81,9281724776283579010,51
56,6765533591956661546,85,2113483991877585150,51
57,5211254490883935559,83,108300191745195860,51
58,15728943293793949751,85,2113483991877585150,51
59,17519750495125191834,84,1169369792021796301,51

0,14559694400407979763,36,14418009186303407621,52
1,2542959838237155740,40,2348578082649917777,52
2,3322869202977156266,37,2801779917148217557,52
3,3798616809275186149,34,3514370391169145246,52
4,6990956552618376296,51,8142627239347547403,52
5,11242055615775633681,55,9621618380578444072,52
6,11637883489624526345,54,11628776631999386826,52
7,1505162873960562926,52,1659598422458305559,52
8,15941249960398077175,36,14418009186303407621,52
9,11200319921739034689,57,11265125441971907787,52
10,6269572357492882827,50,5057186130003945893,52
11,8748174218823561875,46,8801852639090035529,52
12,2140933380911659156,52,1659598422458305559,52
13,11534643151533020813,58,11550476405178083039,52
14,5160115714228823834,50,5057186130003945893,52
15,8584219175256249255,51,8142627239347547403,52
16,11038150064200807840,57,11265125441971907787,52
17,18263588686011602733,60,18249086771021128016,52
18,16910690276735349606,63,16489038540655072899,52
19,15396239381162847555,65,14607725925087130965,52
20,13351208420625895055,56,12827371482873539100,52
21,17462219341237555795,47,17754254323912739545,52
22,1698119730489511525,52,1659598422458305559,52
23,12937191550550970670,56,12827371482873539100,52
24,14900515608993018871,65,14607725925087130965,52
25,1205012658158313074,52,1659598422458305559,52
26,4820029662455419811,53,4757619792915115709,52
27,12452168779410036931,58,11550476405178083039,52
28,7000916430247279284,67,4673654339124874764,52
29,4406117875327189306,79,3257757069612132531,52
30,14885570975026470701,65,14607725925087130965,52
31,12160333108353068012,58,11550476405178083039,52
32,6828860638904146185,77,6113565071124544938,52
33,1392281793722414182,81,2006537652003290599,52
34,3514370391169145246,62,2953359367526857418,52
35,1918119063313708925,66,1881098918868902682,52
36,14418009186303407621,65,14607725925087130965,52
37,2801779917148217557,79,3257757069612132531,52
38,12637981753594343708,70,13246699132206795948,52
39,12128843728615550563,70,13246699132206795948,52
40,2348578082649917777,79,3257757069612132531,52
41,5515707937085980718,80,5703571275099883450,52
42,13296661071403533433,70,13246699132206795948,52
43,4132852698809821957,79,3257757069612132531,52
44,482942050387531067,83,66896144583571473,52
45,169185385237138217,82,16658842300405614,52
46,8801852639090035529,85,7596902906463543826,52
47,17754254323912739545,84,17411357718405625326,52
48,407794427475163564,83,66896144583571473,52
49,13247102042427378626,75,9763672865640938018,52
50,5057186130003945893,80,5703571275099883450,52
51,8142627239347547403,85,7596902906463543826,52
52,1659598422458305559,81,2006537652003290599,52
53,4757619792915115709,80,5703571275099883450,52
54,11628776631999386826,84,17411357718405625326,52
55,9621618380578444072,84,17411357718405625326,52
56,12827371482873539100,84,17411357718405625326,52
57,11265125441971907787,84,17411357718405625326,52
58,11550476405178083039,84,17411357718405625326,52
59,3058579193312880153,85,7596902906463543826,52

0,12041689949258728913,40,11818240618045111268,53
1,1396537425621331073,33,1263204639699975341,53
2,10410635423576282069,48,10795427853690145883,53
3,4070502841452518785,30,4199830898837135670,53
4,8206866356925385083,34,9127086593842788993,53
5,2043784006484750216,37,2211863529841495008,53
6,1121121008277555633,37,2211863529841495008,53
7,1029235177585756588,37,2211863529841495008,53
8,4872033817499730904,55,5439879276868716367,53
9,11053784976243300437,42,11263387908213821724,53
10,15205760113157204711,43,15564478280093544774,53
11,5860242792429448754,36,5818533280083962962,53
12,12900741506945966753,46,13250515644654810490,53
13,1969778389971101070,52,1346950846457607185,53
14,13273724864441125282,47,13308959395249086407,53
15,12631936107313518176,40,11818240618045111268,53
16,8201104983450791300,60,7217210763614776154,53
17,948528424681187153,66,1992280996215786427,53
18,401455160509715901,50,1187380299710090796,53
19,258192850669946136,52,1346950846457607185,53
20,11124287375748239382,65,10517270315517506645,53
21,1716782665001301648,52,1346950846457607185,53
22,7040849780305622621,60,7217210763614776154,53
23,18184615188211964498,73,17680532626891802201,53
24,4896252216768235218,69,4754785201755512970,53
25,5682405320777243332,53,5387673381465285578,53
26,16517196247580310446,51,16874047009663861609,53
27,2257649582263121679,66,1992280996215786427,53
28,18101218640018856542,73,17680532626891802201,53
29,14263250724132639699,64,14181271218136189225,53
30,4199830898837135670,57,4105139314752162679,53
31,16799323649035633905,73,17680532626891802201,53
32,11856969195698350662,67,11636138139765370271,53
33,1263204639699975341,66,1992280996215786427,53
34,9127086593842788993,68,8336122392679840903,53
35,17790345720214177699,73,17680532626891802201,53
36,5818533280083962962,74,5829416583793890894,53
37,2211863529841495008,85,1945290496372654362,53
38,16271162312998786587,73,17680532626891802201,53
39,10148410378928855913,82,11388214069510993055,53
40,11818240618045111268,67,11636138139765370271,53
41,14063287348749416986,76,14759402922377715747,53
42,11263387908213821724,82,11388214069510993055,53
43,15564478280093544774,70,15742049930912812974,53
44,2594814568959520806,71,2748586530658459511,53
45,3312381730426993600,80,3143914284071485050,53
46,13250515644654810490,79,13601348440870017971,53
47,13308959395249086407,79,13601348440870017971,53
48,10795427853690145883,82,11388214069510993055,53
49,13485513236133820989,79,13601348440870017971,53
50,1187380299710090796,85,1945290496372654362,53
51,16874047009663861609,76,14759402922377715747,53
52,1346950846457607185,85,1945290496372654362,53
53,5387673381465285578,83,7505751453745689484,53
54,12984520979711957300,79,13601348440870017971,53
55,5439879276868716367,83,7505751453745689484,53
56,6290389037405693422,83,7505751453745689484,53
57,4105139314752162679,85,1945290496372654362,53
58,9948847629908631035,84,11128427726836319407,53
59,2879244397114711458,85,1945290496372654362,53

0,17717741601829337515,50,17796376093190421195,54
1,15530646893125847011,34,15393999099440140247,54
2,4943448127811647922,40,5630831925754369343,54
3,1327015361993878174,43,2259074701922434344,54
4,14383348011737183402,42,14399826730762772298,54
5,15517131350086340649,34,15393999099440140247,54
6,7112844407683000016,54,7493915260356652438,54
7,3925749728108065904,38,2811845979458161864,54
8,15000837222494020713,39,15242774962199672204,54
9,9223391870735697388,47,10035199939214351573,54
10,1985405431508387145,43,2259074701922434344,54
11,13508121441295495478,45,13445491209239322004,54
12,15797112754476469534,39,15242774962199672204,54
13,5189061460044857736,40,5630831925754369343,54
14,7012037506802504608,54,7493915260356652438,54
15,15668121162066741315,60,15309593666888104792,54
16,7331143930438434996,54,7493915260356652438,54
17,17642319475910207991,50,17796376093190421195,54
18,17646200445433844430,50,17796376093190421195,54
19,3029524420431089526,49,2711856771983117488,54
20,7847096603435595978,54,7493915260356652438,54
21,9873834911826080527,47,10035199939214351573,54
22,12935312813570953226,64,11770943644550984269,54
23,12877818760125543524,64,11770943644550984269,54
24,1132439415493097422,56,2200727847399027542,54
25,7766426025725608728,73,7862421990556620186,54
26,3215617587655980621,75,22875596508511368,54
27,16534734048306387436,65,16592436732652562247,54
28,10183430702644638716,72,10035250590830338753,54
29,2731984833709357390,78,3182025555957792026,54
30,7997366152502832076,73,7862421990556620186,54
31,6460829985335137035,76,6440748668606942812,54
32,18381798731994759242,67,18262657566305601881,54
33,1040200094378481851,83,382921088332907563,54
34,15393999099440140247,60,15309593666888104792,54
35,10264933172917532078,72,10035250590830338753,54
36,13265883269190367418,64,11770943644550984269,54
37,14590555507761082483,68,14584149284234162812,54
38,2811845979458161864,78,3182025555957792026,54
39,15242774962199672204,85,15059052214466653235,54
40,5630831925754369343,69,5053942696651307883,54
41,8804012680732888150,80,8997784805938797666,54
42,14399826730762772298,68,14584149284234162812,54
43,2259074701922434344,83,382921088332907563,54
44,10158730329572166287,72,10035250590830338753,54
45,13445491209239322004,74,10510932411466452580,54
46,10112570046584115442,72,10035250590830338753,54
47,10035199939214351573,72,10035250590830338753,54
48,45988816221258425,75,22875596508511368,54
49,2711856771983117488,78,3182025555957792026,54
50,17796376093190421195,85,15059052214466653235,54
51,8217539305822231504,81,8247211310593472823,54
52,6343068673543677583,80,8997784805938797666,54
53,17058036866531877852,85,15059052214466653235,54
54,7493915260356652438,81,8247211310593472823,54
55,16593686866743726410,85,15059052214466653235,54
56,2200727847399027542,83,382921088332907563,54
57,16717654695883796363,85,15059052214466653235,54
58,12079666698184858839,85,15059052214466653235,54
59,12514503634919716650,85,15059052214466653235,54

0,10957136450939530805,49,11374319241555901595,55
1,8489703054658443937,37,8213821493218232217,55
2,10697731233708914308,49,11374319241555901595,55
3,2463117273176276928,45,2372691775274968163,55
4,12924110778737709737,48,12978811462769776357,55
5,966839971729642204,34,634157671540678595,55
6,709713796055850953,34,634157671540678595,55
7,8239080196328055943,37,8213821493218232217,55
8,9881222550336286596,43,10180498660349786467,55
9,5034937105571796247,56,5144727752396567043,55
10,12097258358400856024,55,11894471470671852651,55
11,12170446511312361141,54,12391775992102946590,55
12,9945414470244141071,43,10180498660349786467,55
13,8100363839627132496,47,9193392160985464983,55
14,13954711544644499897,39,14387651959383150802,55
15,12208287665723953908,54,12391775992102946590,55
16,11939626558010493544,55,11894471470671852651,55
17,9963733721502043890,43,10180498660349786467,55
18,15146789546803860521,63,15521706646703327443,55
19,13413439118758294231,58,13195581376324668101,55
20,17036430801747526245,52,18047328377136242625,55
21,14941401459256376968,50,14756724648228852335,55
22,2472419488558714534,62,3758002871319064020,55
23,14818344788567242263,50,14756724648228852335,55
24,4914917760292536035,56,5144727752396567043,55
25,10007900810579270429,54,12391775992102946590,55
26,17862211213847194534,52,18047328377136242625,55
27,12732974078635667812,58,13195581376324668101,55
28,16552103077139125231,74,16201586431341973204,55
29,3734902045889483738,62,3758002871319064020,55
30,12439338699544056746,77,12680504639740754153,55
31,3527459121240220709,62,3758002871319064020,55
32,4777608959678116127,73,4861408807972372757,55
33,9759877045717584520,81,10665849395474230372,55
34,634157671540678595,75,912978388697056208,55
35,15657965398364225497,78,15358150631607216963,55
36,16805703783962087444,74,16201586431341973204,55
37,8213821493218232217,71,7324867928830453376,55
38,14408539296413194664,85,14980542513847180394,55
39,14387651959383150802,85,14980542513847180394,55
40,2210421551079200470,67,1371141931023666694,55
41,14857838712798845407,85,14980542513847180394,55
42,4091122411023394582,68,4432544744846853684,55
43,10180498660349786467,82,11016271307103274686,55
44,12419252932073688122,77,12680504639740754153,55
45,2372691775274968163,76,3041769128192292857,55
46,12484704680551232688,77,12680504639740754153,55
47,9193392160985464983,79,6092388835936620225,55
48,12978811462769776357,80,12871837123929778091,55
49,11374319241555901595,82,11016271307103274686,55
50,14756724648228852335,85,14980542513847180394,55
51,4512071080760036007,83,3831433728432575942,55
52,18047328377136242625,84,15325811978328531782,55
53,7255037453731870484,79,6092388835936620225,55
54,12391775992102946590,80,12871837123929778091,55
55,11894471470671852651,80,12871837123929778091,55
56,5144727752396567043,83,3831433728432575942,55
57,2132167049693349953,83,3831433728432575942,55
58,13195581376324668101,84,15325811978328531782,55
59,15783490632856374159,84,15325811978328531782,55

0,2818466041704938838,36,3419202161347139116,56
1,5774539508411461564,34,5807668618237575977,56
2,13675261667464841806,46,12187128311344954046,56
3,17807784238004159435,44,18305848334357849717,56
4,4492629903261045409,51,4516583581768838830,56
5,3614234231603810038,52,3719013748666399177,56
6,13924140682785633970,40,14309228328377111589,56
7,5785881369243234796,34,5807668618237575977,56
8,7004990206419768322,50,8381935224871703079,56
9,822437181469812186,54,1143002494214223998,56
10,12893683548062166977,60,11694313190774886329,56
11,14681246467883843529,53,14875936444978237312,56
12,17786237596061141342,44,18305848334357849717,56
13,15492294236367429380,47,15304205604645516022,56
14,8548908123103045634,50,8381935224871703079,56
15,2593906871668995349,52,3719013748666399177,56
16,17575725815540324871,45,17883160746935556392,56
17,8092183586868963077,50,8381935224871703079,56
18,11750487456091416543,60,11694313190774886329,56
19,3599933036350429116,52,3719013748666399177,56
20,9536951053099883335,63,10570165083698784770,56
21,15177545960730478211,47,15304205604645516022,56
22,9880127924230935798,58,11510720457499382861,56
23,2627007913676191591,52,3719013748666399177,56
24,17748923539408353804,72,15388980794670793285,56
25,15655421937474314094,72,15388980794670793285,56
26,7281461704931576052,69,7852577111968506145,56
27,14570008097997041190,53,14875936444978237312,56
28,408017670292315462,65,359480249464746248,56
29,17040974257470524808,76,17935075827306755774,56
30,15429569248470458154,72,15388980794670793285,56
31,4939596975142043847,64,5387152525015745604,56
32,8131348742150279727,66,9206222892995632963,56
33,11588915444027742192,60,11694313190774886329,56
34,5807668618237575977,79,6179489899414273129,56
35,3965818145025928728,82,4517112780788994441,56
36,3419202161347139116,77,3102861434526072686,56
37,4569036687839800333,82,4517112780788994441,56
38,18276078139256615782,76,17935075827306755774,56
39,1465124166064144053,65,359480249464746248,56
40,14309228328377111589,72,15388980794670793285,56
41,1798913166932484546,81,787757930020134556,56
42,9523969564096688908,83,9691806334980434797,56
43,10136519510494678204,73,10184080905239237968,56
44,18305848334357849717,76,17935075827306755774,56
45,17883160746935556392,76,17935075827306755774,56
46,12187128311344954046,71,12386612402483598827,56
47,15304205604645516022,72,15388980794670793285,56
48,6384633506420886689,79,6179489899414273129,56
49,1942179886117600322,81,787757930020134556,56
50,8381935224871703079,79,6179489899414273129,56
51,4516583581768838830,82,4517112780788994441,56
52,3719013748666399177,82,4517112780788994441,56
53,14875936444978237312,80,15119687149016931155,56
54,1143002494214223998,81,787757930020134556,56
55,307803890561564460,81,787757930020134556,56
56,1231215450577108092,81,787757930020134556,56
57,6014197602947966055,82,4517112780788994441,56
58,11510720457499382861,83,9691806334980434797,56
59,12057723629641225705,84,13288717823433875906,56

0,11974567804233431053,47,13238051880969785410,57
1,13039903696864883592,33,13045601060743353110,57
2,2861524360625883786,41,2838764015807868114,57
3,10741104336175619004,42,10854247796654489230,57
4,12467142903943252559,33,13045601060743353110,57
5,7905515700013348728,45,7741433331227581030,57
6,18055564312566241441,56,17293528765111197413,57
7,488423087925679928,53,246985806586517437,57
8,450832944230884306,53,246985806586517437,57
9,5605290919323807669,49,5370154384682519367,57
10,8273288822934347819,37,8841057641449673537,57
11,11440707822308049184,42,10854247796654489230,57
12,16640058901238040778,39,16663206507686461771,57
13,10777584039562348984,42,10854247796654489230,57
14,6216915626500465118,51,5910746742550589808,57
15,12438125554961990740,47,13238051880969785410,57
16,13366275762986856873,47,13238051880969785410,57
17,1752094165157307921,66,1170351353464970203,57
18,16227514035215063757,56,17293528765111197413,57
19,16009109473078079000,48,16058700323985104480,57
20,15202413643424890465,50,15674651131494157782,57
21,5185230011589286794,69,4990789333322455047,57
22,9779615452689025460,62,9554064935247417119,57
23,13350889489588157305,68,9807634596210514246,57
24,57616847906248544,53,246985806586517437,57
25,1163135880588779377,66,1170351353464970203,57
26,445484679640263915,53,246985806586517437,57
27,5896856996189359096,75,5801984275752231002,57
28,3165548401476904411,61,4201502272492801588,57
29,1666287961725336461,58,1406012173922570407,57
30,3869150847690417672,63,3740307515512577241,57
31,16192291529842351108,76,16405460550171361357,57
32,4681598367960030532,72,5032090234552258449,57
33,13045601060743353110,77,10583829881308672739,57
34,9992413236811324947,68,9807634596210514246,57
35,5176251389681779611,72,5032090234552258449,57
36,220634701016960845,82,712847600136602692,57
37,8841057641449673537,65,8568763561124371181,57
38,15058939238984419134,79,15064983362769576296,57
39,16663206507686461771,76,16405460550171361357,57
40,7262611653387428515,70,7835253903462138475,57
41,2838764015807868114,81,2619906937095474058,57
42,10854247796654489230,77,10583829881308672739,57
43,2789278578085588615,81,2619906937095474058,57
44,3425997007447718385,81,2619906937095474058,57
45,7741433331227581030,71,7961448760484436802,57
46,3276084683867237060,81,2619906937095474058,57
47,13238051880969785410,84,12062958213823946888,57
48,16058700323985104480,78,15145910455083243953,57
49,5370154384682519367,74,6030216241650534674,57
50,15674651131494157782,79,15064983362769576296,57
51,5910746742550589808,80,8596898787888793025,57
52,8888696391482096539,80,8596898787888793025,57
53,246985806586517437,82,712847600136602692,57
54,987949471228521040,82,712847600136602692,57
55,15875849259515161621,83,18227770252624932194,57
56,17293528765111197413,85,17187544324099307100,57
57,17943138924117943072,83,18227770252624932194,57
58,1406012173922570407,84,12062958213823946888,57
59,14604550427163791315,85,17187544324099307100,57

0,11531917474517400767,26,11963584102510513965,58
1,11829252915501760180,26,11963584102510513965,58
2,9093612564255682843,33,9195315770291775786,58
3,9021235926981967245,39,9045013983769436604,58
4,2109804263038391109,37,1447133036701705751,58
5,9174742908596815585,33,9195315770291775786,58
6,4964982068961921901,47,4725230399116864986,58
7,277358107801986539,38,1015823874808062155,58
8,10929972068513499698,57,10796725431761813509,58
9,12511406581123271952,51,13306164090774742314,58
10,18071651178275697224,48,18380169475296038329,58
11,1120446278439784710,38,1015823874808062155,58
12,9230397883888855513,54,10069509544744399236,58
13,12142205996227349183,51,13306164090774742314,58
14,13951209236314975616,44,14362217979708268840,58
15,12138879231924240841,42,13285461131349491943,58
16,1403449911914102907,50,1203056326949380556,58
17,3084811336848477692,64,3374586748419169831,58
18,2701374267566408600,43,3222492179182304409,58
19,10423354245644467983,60,10461884210112408617,58
20,792965946017696853,58,692379342288011736,58
21,715686804639255857,58,692379342288011736,58
22,5719631402472519646,49,5703458451537730516,58
23,10661836900151324270,60,10461884210112408617,58
24,5284334111352654869,49,5703458451537730516,58
25,1752472164175045442,74,2152860053932100698,58
26,11963584102510513965,71,11845190179487725438,58
27,15578071577161479038,56,15439031768979588321,58
28,15833292988212005845,56,15439031768979588321,58
29,13510621424283805868,55,13127320335828691753,58
30,4763330966009226305,65,6123153622324379270,58
31,606695303472833314,58,692379342288011736,58
32,11522190382669653764,68,11423845214869095980,58
33,9195315770291775786,82,8694289065809477839,58
34,6823593556107855592,65,6123153622324379270,58
35,10531584992771975147,81,10639772225913185515,58
36,1624313715427928840,74,2152860053932100698,58
37,1447133036701705751,74,2152860053932100698,58
38,1015823874808062155,74,2152860053932100698,58
39,9045013983769436604,82,8694289065809477839,58
40,10729259269356904499,81,10639772225913185515,58
41,17156423332213956663,79,14750891976551667444,58
42,13285461131349491943,77,13075131137654968148,58
43,3222492179182304409,69,3181423209609203444,58
44,14362217979708268840,79,14750891976551667444,58
45,16784110275996352182,79,14750891976551667444,58
46,10635601716269375309,81,10639772225913185515,58
47,4725230399116864986,78,7665563904840762363,58
48,18380169475296038329,83,15820689815286945915,58
49,5703458451537730516,78,7665563904840762363,58
50,1203056326949380556,84,3818309078331460441,58
51,13306164090774742314,77,13075131137654968148,58
52,8959341382643609970,82,8694289065809477839,58
53,4601939258152999031,84,3818309078331460441,58
54,10069509544744399236,81,10639772225913185515,58
55,13127320335828691753,85,12171727926606618298,58
56,15439031768979588321,83,15820689815286945915,58
57,10796725431761813509,85,12171727926606618298,58
58,692379342288011736,84,3818309078331460441,58
59,17572088025308962500,85,12171727926606618298,58

0,15614766803858478656,41,16139108418417845489,59
1,17765053965976553549,28,17294067529263257795,59
2,4527499092203927669,40,4483230399264269336,59
3,15905890643686103691,41,16139108418417845489,59
4,15226172460230060062,41,16139108418417845489,59
5,2653559671304224380,35,3012514448655735318,59
6,14760664597197626031,52,14135347420990029176,59
7,15748308210042244740,41,16139108418417845489,59
8,11275010037025246550,56,11380657817983140840,59
9,6819519241237741412,34,5601349362754133063,59
10,11480499751179724927,56,11380657817983140840,59
11,14735070605053276713,52,14135347420990029176,59
12,1018916978682002585,51,1047421568478628729,59
13,6719957220824180727,54,5202089533233757473,59
14,14719355670622042480,52,14135347420990029176,59
15,6471506309802365912,54,5202089533233757473,59
16,17028759633955906422,44,16362798637297102502,59
17,8839092917234064867,57,8917648458163356593,59
18,7068879184562359549,60,7111655946569910847,59
19,3700192961481964994,58,3708683786773449686,59
20,5866539397116196876,54,5202089533233757473,59
21,1783556838802723630,64,1801220418800637675,59
22,10931005016851233402,55,10569004781591544190,59
23,10773926303211743760,55,10569004781591544190,59
24,12166888237694558719,66,12493170329077519661,59
25,7126867228985918872,60,7111655946569910847,59
26,8637954194019289826,57,8917648458163356593,59
27,13233779822941298702,53,13075621274707010206,59
28,17294067529263257795,62,17537616625404895275,59
29,14323771597324767047,76,14419247354079299412,59
30,13909005019947187761,76,14419247354079299412,59
31,10425062600789800051,78,10385461707715831602,59
